nivel,distrito,concelho,freguesia,dicofre
3,Vila Real,Sabrosa,Sabrosa,171009
3,Vila Real,Sabrosa,São Lourenço de Ribapinhão,171011
3,Vila Real,Sabrosa,Souto Maior,171013
3,Vila Real,Sabrosa,Torre do Pinhão,171014
3,Vila Real,Sabrosa,Vilarinho de São Romão,171015
3,Vila Real,Sabrosa,"União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro",171016
3,Vila Real,Sabrosa,União das freguesias de São Martinho de Antas e Paradela de Guiães,171017
3,Vila Real,Santa Marta de Penaguião,Alvações do Corgo,171101
3,Vila Real,Santa Marta de Penaguião,Cumieira,171102
3,Vila Real,Santa Marta de Penaguião,Fontes,171103
3,Vila Real,Santa Marta de Penaguião,Medrões,171106
3,Vila Real,Santa Marta de Penaguião,Sever,171110
3,Vila Real,Santa Marta de Penaguião,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane,171111
3,Vila Real,Santa Marta de Penaguião,União das freguesias de Louredo e Fornelos,171112
3,Vila Real,Valpaços,Água Revés e Crasto,171201
3,Vila Real,Valpaços,Algeriz,171203
3,Vila Real,Valpaços,Bouçoães,171205
3,Vila Real,Valpaços,Canaveses,171206
3,Vila Real,Valpaços,Ervões,171209
3,Vila Real,Valpaços,Fornos do Pinhal,171211
3,Vila Real,Valpaços,Friões,171212
3,Vila Real,Valpaços,Padrela e Tazem,171215
3,Vila Real,Valpaços,Possacos,171216
3,Vila Real,Valpaços,Rio Torto,171217
3,Vila Real,Valpaços,Santa Maria de Emeres,171219
3,Vila Real,Valpaços,Santa Valha,171220
3,Vila Real,Valpaços,Santiago da Ribeira de Alhariz,171221
3,Vila Real,Valpaços,São João da Corveira,171222
3,Vila Real,Valpaços,São Pedro de Veiga de Lila,171223
3,Vila Real,Valpaços,Serapicos,171224
3,Vila Real,Valpaços,Vales,171227
3,Vila Real,Valpaços,Vassal,171229
3,Vila Real,Valpaços,Veiga de Lila,171230
3,Vila Real,Valpaços,Vilarandelo,171231
3,Vila Real,Valpaços,Carrazedo de Montenegro e Curros,171232
3,Vila Real,Valpaços,"Lebução, Fiães e Nozelos",171233
3,Vila Real,Valpaços,Sonim e Barreiros,171234
3,Vila Real,Valpaços,Tinhela e Alvarelhos,171235
3,Vila Real,Valpaços,Valpaços e Sanfins,171236
3,Vila Real,Vila Pouca de Aguiar,Alfarela de Jales,171302
3,Vila Real,Vila Pouca de Aguiar,Bornes de Aguiar,171303
3,Vila Real,Vila Pouca de Aguiar,Bragado,171304
3,Vila Real,Vila Pouca de Aguiar,Capeludos,171305
3,Vila Real,Vila Pouca de Aguiar,Soutelo de Aguiar,171310
3,Vila Real,Vila Pouca de Aguiar,Telões,171311
3,Vila Real,Vila Pouca de Aguiar,Tresminas,171312
3,Vila Real,Vila Pouca de Aguiar,Valoura,171313
3,Vila Real,Vila Pouca de Aguiar,Vila Pouca de Aguiar,171314
3,Vila Real,Vila Pouca de Aguiar,Vreia de Bornes,171315
3,Vila Real,Vila Pouca de Aguiar,Vreia de Jales,171316
3,Vila Real,Vila Pouca de Aguiar,Sabroso de Aguiar,171317
3,Vila Real,Vila Pouca de Aguiar,Alvão,171319
3,Vila Real,Vila Pouca de Aguiar,União das freguesias de Pensalvos e Parada de Monteiros,171320
3,Vila Real,Vila Real,Abaças,171401
3,Vila Real,Vila Real,Andrães,171403
3,Vila Real,Vila Real,Arroios,171404
3,Vila Real,Vila Real,Campeã,171406
3,Vila Real,Vila Real,Folhadela,171409
3,Vila Real,Vila Real,Guiães,171410
3,Vila Real,Vila Real,Lordelo,171414
3,Vila Real,Vila Real,Mateus,171415
3,Vila Real,Vila Real,Mondrões,171416
3,Vila Real,Vila Real,Parada de Cunhos,171420
3,Vila Real,Vila Real,Torgueda,171426
3,Vila Real,Vila Real,Vila Marim,171429
3,Vila Real,Vila Real,União das freguesias de Adoufe e Vilarinho de Samardã,171431
3,Vila Real,Vila Real,União das freguesias de Borbela e Lamas de Olo,171432
3,Vila Real,Vila Real,União das freguesias de Constantim e Vale de Nogueiras,171433
3,Vila Real,Vila Real,União das freguesias de Mouçós e Lamares,171434
3,Vila Real,Vila Real,União das freguesias de Nogueira e Ermida,171435
3,Vila Real,Vila Real,"União das freguesias de Pena, Quintã e Vila Cova",171436
3,Vila Real,Vila Real,União das freguesias de São Tomé do Castelo e Justes,171437
3,Vila Real,Vila Real,Vila Real,171438
3,Viseu,Armamar,Aldeias,180101
3,Viseu,Armamar,Cimbres,180104
3,Viseu,Armamar,Folgosa,180106
3,Viseu,Armamar,Fontelo,180107
3,Viseu,Armamar,Queimada,180109
3,Viseu,Armamar,Queimadela,180110
3,Viseu,Armamar,Santa Cruz,180111
3,Viseu,Armamar,São Cosmado,180114
3,Viseu,Armamar,São Martinho das Chãs,180115
3,Viseu,Armamar,Vacalar,180118
3,Viseu,Armamar,Armamar,180120
3,Viseu,Armamar,União das freguesias de Aricera e Goujoim,180121
3,Viseu,Armamar,União das freguesias de São Romão e Santiago,180122
3,Viseu,Armamar,União das freguesias de Vila Seca e Santo Adrião,180123
3,Viseu,Carregal do Sal,Beijós,180201
3,Viseu,Carregal do Sal,Cabanas de Viriato,180202
3,Viseu,Carregal do Sal,Oliveira do Conde,180204
3,Viseu,Carregal do Sal,Parada,180206
3,Viseu,Carregal do Sal,Carregal do Sal,180208
3,Viseu,Castro Daire,Almofala,180301
3,Viseu,Castro Daire,Cabril,180303
3,Viseu,Castro Daire,Castro Daire,180304
3,Viseu,Castro Daire,Cujó,180305
3,Viseu,Castro Daire,Gosende,180309
3,Viseu,Castro Daire,Mões,180312
3,Viseu,Castro Daire,Moledo,180313
3,Viseu,Castro Daire,Monteiras,180314
3,Viseu,Castro Daire,Pepim,180317
3,Viseu,Castro Daire,Pinheiro,180319
3,Viseu,Castro Daire,São Joaninho,180322
3,Viseu,Castro Daire,"União das freguesias de Mamouros, Alva e Ribolhos",180323
3,Viseu,Castro Daire,União das freguesias de Mezio e Moura Morta,180324
3,Viseu,Castro Daire,União das freguesias de Parada de Ester e Ester,180325
3,Viseu,Castro Daire,União das freguesias de Picão e Ermida,180326
3,Viseu,Castro Daire,União das freguesias de Reriz e Gafanhão,180327
3,Viseu,Cinfães,Cinfães,180403
3,Viseu,Cinfães,Espadanedo,180404
3,Viseu,Cinfães,Ferreiros de Tendais,180405
3,Viseu,Cinfães,Fornelos,180406
3,Viseu,Cinfães,Moimenta,180408
3,Viseu,Cinfães,Nespereira,180409
3,Viseu,Cinfães,Oliveira do Douro,180410
3,Viseu,Cinfães,Santiago de Piães,180412
3,Viseu,Cinfães,São Cristóvão de Nogueira,180413
3,Viseu,Cinfães,Souselo,180414
3,Viseu,Cinfães,Tarouquela,180415
3,Viseu,Cinfães,Tendais,180416
3,Viseu,Cinfães,Travanca,180417
3,Viseu,Cinfães,"União das freguesias de Alhões, Bustelo, Gralheira e Ramires",180418
3,Viseu,Lamego,Avões,180502
3,Viseu,Lamego,Britiande,180504
3,Viseu,Lamego,Cambres,180505
3,Viseu,Lamego,Ferreirim,180507
3,Viseu,Lamego,Ferreiros de Avões,180508
3,Viseu,Lamego,Figueira,180509
3,Viseu,Lamego,Lalim,180510
3,Viseu,Lamego,Lazarim,180511
3,Viseu,Lamego,Penajóia,180516
3,Viseu,Lamego,Penude,180517
3,Viseu,Lamego,Samodães,180519
3,Viseu,Lamego,Sande,180520
3,Viseu,Lamego,Várzea de Abrunhais,180523
3,Viseu,Lamego,Vila Nova de Souto d'El-Rei,180524
3,Viseu,Lamego,Lamego (Almacave e Sé),180525
3,Viseu,Lamego,"União das freguesias de Bigorne, Magueija e Pretarouca",180526
3,Viseu,Lamego,"União das freguesias de Cepões, Meijinhos e Melcões",180527
3,Viseu,Lamego,União das freguesias de Parada do Bispo e Valdigem,180528
3,Viseu,Mangualde,Abrunhosa-a-Velha,180601
3,Viseu,Mangualde,Alcafache,180602
3,Viseu,Mangualde,Cunha Baixa,180605
3,Viseu,Mangualde,Espinho,180606
3,Viseu,Mangualde,Fornos de Maceira Dão,180607
3,Viseu,Mangualde,Freixiosa,180608
3,Viseu,Mangualde,Quintela de Azurara,180614
3,Viseu,Mangualde,São João da Fresta,180616
3,Viseu,Mangualde,"União das freguesias de Mangualde, Mesquitela e Cunha Alta",180619
3,Viseu,Mangualde,União das freguesias de Moimenta de Maceira Dão e Lobelhe do Mato,180620
3,Viseu,Mangualde,União das freguesias de Santiago de Cassurrães e Póvoa de Cervães,180621
3,Viseu,Mangualde,"União das freguesias de Tavares (Chãs, Várzea e Travanca)",180622
3,Viseu,Moimenta da Beira,Alvite,180702
3,Viseu,Moimenta da Beira,Arcozelos,180703
3,Viseu,Moimenta da Beira,Baldos,180705
3,Viseu,Moimenta da Beira,Cabaços,180706
3,Viseu,Moimenta da Beira,Caria,180707
3,Viseu,Moimenta da Beira,Castelo,180708
3,Viseu,Moimenta da Beira,Leomil,180709
3,Viseu,Moimenta da Beira,Moimenta da Beira,180710
3,Viseu,Moimenta da Beira,Passô,180713
3,Viseu,Moimenta da Beira,Vila da Rua,180716
3,Viseu,Moimenta da Beira,Sarzedo,180717
3,Viseu,Moimenta da Beira,Sever,180719
3,Viseu,Moimenta da Beira,Vilar,180720
3,Viseu,Moimenta da Beira,União das freguesias de Paradinha e Nagosa,180721
3,Viseu,Moimenta da Beira,"União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz",180722
3,Viseu,Moimenta da Beira,União das freguesias de Peva e Segões,180723
3,Viseu,Mortágua,Cercosa,180802
3,Viseu,Mortágua,Espinho,180804
3,Viseu,Mortágua,Marmeleira,180805
3,Viseu,Mortágua,Pala,180807
3,Viseu,Mortágua,Sobral,180808
3,Viseu,Mortágua,Trezói,180809
3,Viseu,Mortágua,"União das freguesias de Mortágua, Vale de Remígio, Cortegaça e Almaça",180811
3,Viseu,Nelas,Canas de Senhorim,180901
3,Viseu,Nelas,Nelas,180903
3,Viseu,Nelas,Senhorim,180905
3,Viseu,Nelas,Vilar Seco,180906
3,Viseu,Nelas,Lapa do Lobo,180908
3,Viseu,Nelas,União das freguesias de Carvalhal Redondo e Aguieira,180910
3,Viseu,Nelas,União das freguesias de Santar e Moreira,180911
3,Viseu,Oliveira de Frades,Arcozelo das Maias,181002
3,Viseu,Oliveira de Frades,Pinheiro,181005
3,Viseu,Oliveira de Frades,Ribeiradio,181007
3,Viseu,Oliveira de Frades,São João da Serra,181008
3,Viseu,Oliveira de Frades,São Vicente de Lafões,181009
3,Viseu,Oliveira de Frades,União das freguesias de Arca e Varzielas,181013
3,Viseu,Oliveira de Frades,União das freguesias de Destriz e Reigoso,181014
3,Viseu,Oliveira de Frades,"União das freguesias de Oliveira de Frades, Souto de Lafões e Sejães",181015
3,Viseu,Penalva do Castelo,Castelo de Penalva,181102
3,Viseu,Penalva do Castelo,Esmolfe,181103
3,Viseu,Penalva do Castelo,Germil,181104
3,Viseu,Penalva do Castelo,Ínsua,181105
3,Viseu,Penalva do Castelo,Lusinde,181106
3,Viseu,Penalva do Castelo,Pindo,181109
3,Viseu,Penalva do Castelo,Real,181110
3,Viseu,Penalva do Castelo,Sezures,181111
3,Viseu,Penalva do Castelo,Trancozelos,181112
3,Viseu,Penalva do Castelo,União das freguesias de Antas e Matela,181114
3,Viseu,Penalva do Castelo,União das freguesias de Vila Cova do Covelo_Mareco,181115
3,Viseu,Penedono,Beselga,181202
3,Viseu,Penedono,Castainço,181203
3,Viseu,Penedono,Penela da Beira,181207
3,Viseu,Penedono,Póvoa de Penela,181208
3,Viseu,Penedono,Souto,181209
3,Viseu,Penedono,União das freguesias de Antas e Ourozinho,181210
3,Viseu,Penedono,União das freguesias de Penedono e Granja,181211
3,Viseu,Resende,Barrô,181302
3,Viseu,Resende,Cárquere,181303
3,Viseu,Resende,Paus,181310
3,Viseu,Resende,Resende,181311
3,Viseu,Resende,São Cipriano,181312
3,Viseu,Resende,São João de Fontoura,181313
3,Viseu,Resende,São Martinho de Mouros,181314
3,Viseu,Resende,União das freguesias de Anreade e São Romão de Aregos,181316
3,Viseu,Resende,União das freguesias de Felgueiras e Feirão,181317
3,Viseu,Resende,União das freguesias de Freigil e Miomães,181318
3,Viseu,Resende,União das freguesias de Ovadas e Panchorra,181319
3,Viseu,Santa Comba Dão,Pinheiro de Ázere,181403
3,Viseu,Santa Comba Dão,São Joaninho,181405
3,Viseu,Santa Comba Dão,São João de Areias,181406
3,Viseu,Santa Comba Dão,União das freguesias de Ovoa e Vimieiro,181410
3,Viseu,Santa Comba Dão,União das freguesias de Santa Comba Dão e Couto do Mosteiro,181411
3,Viseu,Santa Comba Dão,União das freguesias de Treixedo e Nagozela,181412
3,Viseu,São João da Pesqueira,Castanheiro do Sul,181501
3,Viseu,São João da Pesqueira,Ervedosa do Douro,181502
3,Viseu,São João da Pesqueira,Nagozelo do Douro,181504
3,Viseu,São João da Pesqueira,Paredes da Beira,181505
3,Viseu,São João da Pesqueira,Riodades,181507
3,Viseu,São João da Pesqueira,Soutelo do Douro,181509
3,Viseu,São João da Pesqueira,Vale de Figueira,181511
3,Viseu,São João da Pesqueira,Valongo dos Azeites,181512
3,Viseu,São João da Pesqueira,União das freguesias de São João da Pesqueira e Várzea de Trevões,181515
3,Viseu,São João da Pesqueira,União das freguesias de Trevões e Espinhosa,181516
3,Viseu,São João da Pesqueira,União das freguesias de Vilarouco e Pereiros,181517
3,Viseu,São Pedro do Sul,Bordonhos,181602
3,Viseu,São Pedro do Sul,Figueiredo de Alva,181606
3,Viseu,São Pedro do Sul,Manhouce,181607
3,Viseu,São Pedro do Sul,Pindelo dos Milagres,181608
3,Viseu,São Pedro do Sul,Pinho,181609
3,Viseu,São Pedro do Sul,São Félix,181612
3,Viseu,São Pedro do Sul,Serrazes,181615
3,Viseu,São Pedro do Sul,Sul,181616
3,Viseu,São Pedro do Sul,Valadares,181617
3,Viseu,São Pedro do Sul,Vila Maior,181619
3,Viseu,São Pedro do Sul,União das freguesias de Carvalhais e Candal,181620
3,Viseu,São Pedro do Sul,União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões,181621
3,Viseu,São Pedro do Sul,União das freguesias de São Martinho das Moitas e Covas do Rio,181622
3,Viseu,São Pedro do Sul,"União das freguesias de São Pedro do Sul, Várzea e Baiões",181623
3,Viseu,Sátão,Avelal,181702
3,Viseu,Sátão,Ferreira de Aves,181704
3,Viseu,Sátão,Mioma,181706
3,Viseu,Sátão,Rio de Moinhos,181707
3,Viseu,Sátão,São Miguel de Vila Boa,181709
3,Viseu,Sátão,Sátão,181710
3,Viseu,Sátão,Silvã de Cima,181711
3,Viseu,Sátão,União das freguesias de Águas Boas e Forles,181713
3,Viseu,Sátão,"União das freguesias de Romãs, Decermilo e Vila Longa",181714
3,Viseu,Sernancelhe,Arnas,181801
3,Viseu,Sernancelhe,Carregal,181802
3,Viseu,Sernancelhe,Chosendo,181803
3,Viseu,Sernancelhe,Cunha,181804
3,Viseu,Sernancelhe,Faia,181806
3,Viseu,Sernancelhe,Granjal,181810
3,Viseu,Sernancelhe,Lamosa,181811
3,Viseu,Sernancelhe,Quintela,181814
3,Viseu,Sernancelhe,Vila da Ponte,181817
3,Viseu,Sernancelhe,União das freguesias de Ferreirim e Macieira,181818
3,Viseu,Sernancelhe,União das freguesias de Fonte Arcada e Escurquela,181819
3,Viseu,Sernancelhe,União das freguesias de Penso e Freixinho,181820
3,Viseu,Sernancelhe,União das freguesias de Sernancelhe e Sarzeda,181821
3,Viseu,Tabuaço,Adorigo,181901
3,Viseu,Tabuaço,Arcos,181902
3,Viseu,Tabuaço,Chavães,181904
3,Viseu,Tabuaço,Desejosa,181905
3,Viseu,Tabuaço,Granja do Tedo,181906
3,Viseu,Tabuaço,Longa,181908
3,Viseu,Tabuaço,Sendim,181913
3,Viseu,Tabuaço,Tabuaço,181914
3,Viseu,Tabuaço,Valença do Douro,181917
3,Viseu,Tabuaço,União das freguesias de Barcos e Santa Leocádia,181918
3,Viseu,Tabuaço,União das freguesias de Paradela e Granjinha,181919
3,Viseu,Tabuaço,União das freguesias de Pinheiros e Vale de Figueira,181920
3,Viseu,Tabuaço,União das freguesias de Távora e Pereiro,181921
3,Viseu,Tarouca,Mondim da Beira,182004
3,Viseu,Tarouca,Salzedas,182005
3,Viseu,Tarouca,São João de Tarouca,182006
3,Viseu,Tarouca,Várzea da Serra,182009
3,Viseu,Tarouca,União das freguesias de Gouviães e Ucanha,182011
3,Viseu,Tarouca,União das freguesias de Granja Nova e Vila Chã da Beira,182012
3,Viseu,Tarouca,União das freguesias de Tarouca e Dálvares,182013
3,Viseu,Tondela,Campo de Besteiros,182102
3,Viseu,Tondela,Canas de Santa Maria,182103
3,Viseu,Tondela,Castelões,182105
3,Viseu,Tondela,Dardavaz,182106
3,Viseu,Tondela,Ferreirós do Dão,182107
3,Viseu,Tondela,Guardão,182108
3,Viseu,Tondela,Lajeosa do Dão,182109
3,Viseu,Tondela,Lobão da Beira,182110
3,Viseu,Tondela,Molelos,182111
3,Viseu,Tondela,Parada de Gonta,182116
3,Viseu,Tondela,Santiago de Besteiros,182118
3,Viseu,Tondela,Tonda,182122
3,Viseu,Tondela,União das freguesias de Barreiro de Besteiros e Tourigo,182127
3,Viseu,Tondela,União das freguesias de Caparrosa e Silvares,182128
3,Viseu,Tondela,União das freguesias de Mouraz e Vila Nova da Rainha,182129
3,Viseu,Tondela,União das freguesias de São João do Monte e Mosteirinho,182130
3,Viseu,Tondela,União das freguesias de São Miguel do Outeiro e Sabugosa,182131
3,Viseu,Tondela,União das freguesias de Tondela e Nandufe,182132
3,Viseu,Tondela,União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas,182133
3,Viseu,Vila Nova de Paiva,Pendilhe,182203
3,Viseu,Vila Nova de Paiva,Queiriga,182204
3,Viseu,Vila Nova de Paiva,Touro,182205
3,Viseu,Vila Nova de Paiva,Vila Cova à Coelheira,182206
3,Viseu,Vila Nova de Paiva,"União das freguesias de Vila Nova de Paiva, Alhais e Fráguas",182208
3,Viseu,Viseu,Abraveses,182301
3,Viseu,Viseu,Bodiosa,182304
3,Viseu,Viseu,Calde,182305
3,Viseu,Viseu,Campo,182306
3,Viseu,Viseu,Cavernães,182307
3,Viseu,Viseu,Cota,182310
3,Viseu,Viseu,Fragosela,182315
3,Viseu,Viseu,Lordosa,182316
3,Viseu,Viseu,Silgueiros,182317
3,Viseu,Viseu,Mundão,182318
3,Viseu,Viseu,Orgens,182319
3,Viseu,Viseu,Povolide,182320
3,Viseu,Viseu,Ranhados,182321
3,Viseu,Viseu,Ribafeita,182322
3,Viseu,Viseu,Rio de Loba,182323
3,Viseu,Viseu,Santos Evos,182325
3,Viseu,Viseu,São João de Lourosa,182327
3,Viseu,Viseu,São Pedro de France,182329
3,Viseu,Viseu,União das freguesias de Barreiros e Cepões,182335
3,Viseu,Viseu,"União das freguesias de Boa Aldeia, Farminhão e Torredeita",182336
3,Viseu,Viseu,Coutos de Viseu,182337
3,Viseu,Viseu,União das freguesias de Faíl e Vila Chã de Sá,182338
3,Viseu,Viseu,Repeses e São Salvador,182339
3,Viseu,Viseu,São Cipriano e Vil de Souto,182340
3,Viseu,Viseu,Viseu,182341
3,Viseu,Vouzela,Alcofra,182401
3,Viseu,Vouzela,Campia,182403
3,Viseu,Vouzela,Fornelo do Monte,182407
3,Viseu,Vouzela,Queirã,182409
3,Viseu,Vouzela,São Miguel do Mato,182410
3,Viseu,Vouzela,Ventosa,182411
3,Viseu,Vouzela,União das freguesias de Cambra e Carvalhal de Vermilhas,182413
3,Viseu,Vouzela,União das freguesias de Fataunços e Figueiredo das Donas,182414
3,Viseu,Vouzela,União das freguesias de Vouzela e Paços de Vilharigues,182415
3,Ilha da Madeira,Calheta,Arco da Calheta,310101
3,Ilha da Madeira,Calheta,Calheta,310102
3,Ilha da Madeira,Calheta,Estreito da Calheta,310103
3,Ilha da Madeira,Calheta,Fajã da Ovelha,310104
3,Ilha da Madeira,Calheta,Jardim do Mar,310105
3,Ilha da Madeira,Calheta,Paul do Mar,310106
3,Ilha da Madeira,Calheta,Ponta do Pargo,310107
3,Ilha da Madeira,Calheta,Prazeres,310108
3,Ilha da Madeira,Câmara de Lobos,Câmara de Lobos,310201
3,Ilha da Madeira,Câmara de Lobos,Curral das Freiras,310202
3,Ilha da Madeira,Câmara de Lobos,Estreito de Câmara de Lobos,310203
3,Ilha da Madeira,Câmara de Lobos,Quinta Grande,310204
3,Ilha da Madeira,Câmara de Lobos,Jardim da Serra,310205
3,Ilha da Madeira,Funchal,Imaculado Coração de Maria,310301
3,Ilha da Madeira,Funchal,Monte,310302
3,Ilha da Madeira,Funchal,Funchal (Santa Luzia),310303
3,Ilha da Madeira,Funchal,Funchal (Santa Maria Maior),310304
3,Ilha da Madeira,Funchal,Santo António,310305
3,Ilha da Madeira,Funchal,São Gonçalo,310306
3,Ilha da Madeira,Funchal,São Martinho,310307
3,Ilha da Madeira,Funchal,Funchal (São Pedro),310308
3,Ilha da Madeira,Funchal,São Roque,310309
3,Ilha da Madeira,Funchal,Funchal (Sé),310310
3,Ilha da Madeira,Machico,Água de Pena,310401
3,Ilha da Madeira,Machico,Caniçal,310402
3,Ilha da Madeira,Machico,Machico,310403
3,Ilha da Madeira,Machico,Porto da Cruz,310404
3,Ilha da Madeira,Machico,Santo António da Serra,310405
3,Ilha da Madeira,Ponta do Sol,Canhas,310501
3,Ilha da Madeira,Ponta do Sol,Madalena do Mar,310502
3,Ilha da Madeira,Ponta do Sol,Ponta do Sol,310503
3,Ilha da Madeira,Porto Moniz,Achadas da Cruz,310601
3,Ilha da Madeira,Porto Moniz,Porto Moniz,310602
3,Ilha da Madeira,Porto Moniz,Ribeira da Janela,310603
3,Ilha da Madeira,Porto Moniz,Seixal,310604
3,Ilha da Madeira,Ribeira Brava,Campanário,310701
3,Ilha da Madeira,Ribeira Brava,Ribeira Brava,310702
3,Ilha da Madeira,Ribeira Brava,Serra de Água,310703
3,Ilha da Madeira,Ribeira Brava,Tábua,310704
3,Ilha da Madeira,Santa Cruz,Camacha,310802
3,Ilha da Madeira,Santa Cruz,Caniço,310803
3,Ilha da Madeira,Santa Cruz,Gaula,310804
3,Ilha da Madeira,Santa Cruz,Santa Cruz,310805
3,Ilha da Madeira,Santa Cruz,Santo António da Serra,310806
3,Ilha da Madeira,Santana,Arco de São Jorge,310901
3,Ilha da Madeira,Santana,Faial,310902
3,Ilha da Madeira,Santana,Santana,310903
3,Ilha da Madeira,Santana,São Jorge,310904
3,Ilha da Madeira,Santana,São Roque do Faial,310905
3,Ilha da Madeira,Santana,Ilha,310906
3,Ilha da Madeira,São Vicente,Boa Ventura,311001
3,Ilha da Madeira,São Vicente,Ponta Delgada,311002
3,Ilha da Madeira,São Vicente,São Vicente,311003
3,Ilha de Porto Santo,Porto Santo,Porto Santo,320101
3,Ilha de Santa Maria,Vila do Porto,Almagreira,410101
3,Ilha de Santa Maria,Vila do Porto,Santa Bárbara,410102
3,Ilha de Santa Maria,Vila do Porto,Santo Espírito,410103
3,Ilha de Santa Maria,Vila do Porto,São Pedro,410104
3,Ilha de Santa Maria,Vila do Porto,Vila do Porto,410105
3,Ilha de São Miguel,Lagoa,Água de Pau,420101
3,Ilha de São Miguel,Lagoa,Cabouco,420102
3,Ilha de São Miguel,Lagoa,Lagoa (Nossa Senhora do Rosário),420103
3,Ilha de São Miguel,Lagoa,Lagoa (Santa Cruz),420104
3,Ilha de São Miguel,Lagoa,Ribeira Chã,420105
3,Ilha de São Miguel,Nordeste,Achada,420201
3,Ilha de São Miguel,Nordeste,Achadinha,420202
3,Ilha de São Miguel,Nordeste,Lomba da Fazenda,420203
3,Ilha de São Miguel,Nordeste,Nordeste,420204
3,Ilha de São Miguel,Nordeste,Salga,420206
3,Ilha de São Miguel,Nordeste,Santana,420207
3,Ilha de São Miguel,Nordeste,Algarvia,420208
3,Ilha de São Miguel,Nordeste,Santo António de Nordestinho,420209
3,Ilha de São Miguel,Nordeste,São Pedro de Nordestinho,420210
3,Ilha de São Miguel,Ponta Delgada,Arrifes,420301
3,Ilha de São Miguel,Ponta Delgada,Candelária,420303
3,Ilha de São Miguel,Ponta Delgada,Capelas,420304
3,Ilha de São Miguel,Ponta Delgada,Covoada,420305
3,Ilha de São Miguel,Ponta Delgada,Fajã de Baixo,420306
3,Ilha de São Miguel,Ponta Delgada,Fajã de Cima,420307
3,Ilha de São Miguel,Ponta Delgada,Fenais da Luz,420308
3,Ilha de São Miguel,Ponta Delgada,Feteiras,420309
3,Ilha de São Miguel,Ponta Delgada,Ginetes,420310
3,Ilha de São Miguel,Ponta Delgada,Mosteiros,420311
3,Ilha de São Miguel,Ponta Delgada,Ponta Delgada (São Sebastião),420312
3,Ilha de São Miguel,Ponta Delgada,Ponta Delgada (São José),420313
3,Ilha de São Miguel,Ponta Delgada,Ponta Delgada (São Pedro),420314
3,Ilha de São Miguel,Ponta Delgada,Relva,420315
3,Ilha de São Miguel,Ponta Delgada,Remédios,420316
3,Ilha de São Miguel,Ponta Delgada,Rosto do Cão (Livramento),420317
3,Ilha de São Miguel,Ponta Delgada,Rosto do Cão (São Roque),420318
3,Ilha de São Miguel,Ponta Delgada,Santa Bárbara,420319
3,Ilha de São Miguel,Ponta Delgada,Santo António,420320
3,Ilha de São Miguel,Ponta Delgada,São Vicente Ferreira,420321
3,Ilha de São Miguel,Ponta Delgada,Sete Cidades,420322
3,Ilha de São Miguel,Ponta Delgada,Ajuda da Bretanha,420323
3,Ilha de São Miguel,Ponta Delgada,Pilar da Bretanha,420324
3,Ilha de São Miguel,Ponta Delgada,Santa Clara,420325
3,Ilha de São Miguel,Povoação,Água Retorta,420401
3,Ilha de São Miguel,Povoação,Faial da Terra,420402
3,Ilha de São Miguel,Povoação,Furnas,420403
3,Ilha de São Miguel,Povoação,Nossa Senhora dos Remédios,420404
3,Ilha de São Miguel,Povoação,Povoação,420405
3,Ilha de São Miguel,Povoação,Ribeira Quente,420406
3,Ilha de São Miguel,Ribeira Grande,Calhetas,420501
3,Ilha de São Miguel,Ribeira Grande,Fenais da Ajuda,420502
3,Ilha de São Miguel,Ribeira Grande,Lomba da Maia,420503
3,Ilha de São Miguel,Ribeira Grande,Lomba de São Pedro,420504
3,Ilha de São Miguel,Ribeira Grande,Maia,420505
3,Ilha de São Miguel,Ribeira Grande,Pico da Pedra,420506
3,Ilha de São Miguel,Ribeira Grande,Porto Formoso,420507
3,Ilha de São Miguel,Ribeira Grande,Rabo de Peixe,420508
3,Ilha de São Miguel,Ribeira Grande,Ribeira Grande (Conceição),420509
3,Ilha de São Miguel,Ribeira Grande,Ribeira Grande (Matriz),420510
3,Ilha de São Miguel,Ribeira Grande,Ribeira Seca,420511
3,Ilha de São Miguel,Ribeira Grande,Ribeirinha,420512
3,Ilha de São Miguel,Ribeira Grande,Santa Bárbara,420513
3,Ilha de São Miguel,Ribeira Grande,São Brás,420514
3,Ilha de São Miguel,Vila Franca do Campo,Água de Alto,420601
3,Ilha de São Miguel,Vila Franca do Campo,Ponta Garça,420602
3,Ilha de São Miguel,Vila Franca do Campo,Ribeira das Tainhas,420603
3,Ilha de São Miguel,Vila Franca do Campo,Vila Franca do Campo (São Miguel),420604
3,Ilha de São Miguel,Vila Franca do Campo,Vila Franca do Campo (São Pedro),420605
3,Ilha de São Miguel,Vila Franca do Campo,Ribeira Seca,420606
3,Ilha Terceira,Angra do Heroísmo,Altares,430101
3,Ilha Terceira,Angra do Heroísmo,Angra (Nossa Senhora da Conceição),430102
3,Ilha Terceira,Angra do Heroísmo,Angra (Santa Luzia),430103
3,Ilha Terceira,Angra do Heroísmo,Angra (São Pedro),430104
3,Ilha Terceira,Angra do Heroísmo,Angra (Sé),430105
